job uses node node463
LAMMPS (5 Nov 2016)
Running on 1 partitions of processors
pair lj/cut/coul/debye ecoul 1 143 0.000000
pair lj/cut/coul/debye evdwl 1 144 0.000000
pair lj/cut/coul/debye ecoul 1 144 0.000000
pair lj/cut/coul/debye evdwl 1 145 -0.002550
pair lj/cut/coul/debye ecoul 1 145 -0.107309
pair lj/cut/coul/debye evdwl 1 146 -0.000086
pair lj/cut/coul/debye ecoul 1 146 0.000000
pair lj/cut/coul/debye evdwl 1 147 0.000000
pair lj/cut/coul/debye ecoul 1 147 0.000000
pair lj/cut/coul/debye evdwl 1 51 0.000000
pair lj/cut/coul/debye ecoul 1 51 0.000000
pair lj/cut/coul/debye evdwl 1 53 0.000000
pair lj/cut/coul/debye ecoul 1 53 0.004731
pair lj/cut/coul/debye evdwl 1 54 0.000000
pair lj/cut/coul/debye ecoul 1 54 0.000000
pair lj/cut/coul/debye evdwl 1 55 0.000000
pair lj/cut/coul/debye ecoul 1 55 0.005104
pair lj/cut/coul/debye evdwl 1 56 0.000000
pair lj/cut/coul/debye ecoul 1 56 0.000000
pair lj/cut/coul/debye evdwl 1 57 0.000000
pair lj/cut/coul/debye ecoul 1 57 0.002475
pair lj/cut/coul/debye evdwl 1 58 0.000000
pair lj/cut/coul/debye ecoul 1 58 0.002966
pair lj/cut/coul/debye evdwl 1 59 0.000000
pair lj/cut/coul/debye ecoul 1 59 0.000000
pair lj/cut/coul/debye evdwl 1 60 0.000000
pair lj/cut/coul/debye ecoul 1 60 0.000000
pair lj/cut/coul/debye evdwl 1 61 0.000000
pair lj/cut/coul/debye ecoul 1 61 0.000000
pair lj/cut/coul/debye evdwl 1 62 0.000000
pair lj/cut/coul/debye ecoul 1 62 -0.001482
pair lj/cut/coul/debye evdwl 1 94 0.000000
pair lj/cut/coul/debye ecoul 1 94 0.000000
pair lj/cut/coul/debye evdwl 1 96 0.000000
pair lj/cut/coul/debye ecoul 1 96 0.000000
pair lj/cut/coul/debye evdwl 1 97 0.000000
pair lj/cut/coul/debye ecoul 1 97 0.000000
pair lj/cut/coul/debye evdwl 1 99 0.000000
pair lj/cut/coul/debye ecoul 1 99 0.000000
pair lj/cut/coul/debye evdwl 1 102 0.000000
pair lj/cut/coul/debye ecoul 1 102 0.000000
pair lj/cut/coul/debye evdwl 1 125 0.000000
pair lj/cut/coul/debye ecoul 1 125 0.000000
pair lj/cut/coul/debye evdwl 1 126 0.000000
pair lj/cut/coul/debye ecoul 1 126 0.000000
pair lj/cut/coul/debye evdwl 1 127 0.000000
pair lj/cut/coul/debye ecoul 1 127 -0.003636
pair lj/cut/coul/debye evdwl 1 128 0.000000
pair lj/cut/coul/debye ecoul 1 128 0.000000
pair lj/cut/coul/debye evdwl 1 129 0.000000
pair lj/cut/coul/debye ecoul 1 129 0.000000
pair lj/cut/coul/debye evdwl 1 130 0.000000
pair lj/cut/coul/debye ecoul 1 130 -0.004758
pair lj/cut/coul/debye evdwl 1 131 0.000000
pair lj/cut/coul/debye ecoul 1 131 0.000000
pair lj/cut/coul/debye evdwl 1 132 0.000000
pair lj/cut/coul/debye ecoul 1 132 0.000000
pair lj/cut/coul/debye evdwl 1 133 0.000000
pair lj/cut/coul/debye ecoul 1 133 -0.006715
pair lj/cut/coul/debye evdwl 1 7 0.000000
pair lj/cut/coul/debye ecoul 1 7 0.000000
pair lj/cut/coul/debye evdwl 1 8 0.000000
pair lj/cut/coul/debye ecoul 1 8 0.000000
pair lj/cut/coul/debye evdwl 1 9 0.000000
pair lj/cut/coul/debye ecoul 1 9 0.000000
pair lj/cut/coul/debye evdwl 1 10 0.000000
pair lj/cut/coul/debye ecoul 1 10 0.007320
pair lj/cut/coul/debye evdwl 1 11 0.000000
pair lj/cut/coul/debye ecoul 1 11 0.000000
pair lj/cut/coul/debye evdwl 1 12 0.000000
pair lj/cut/coul/debye ecoul 1 12 0.000000
pair lj/cut/coul/debye evdwl 1 38 0.000000
pair lj/cut/coul/debye ecoul 1 38 0.000000
pair lj/cut/coul/debye evdwl 1 13 0.000000
pair lj/cut/coul/debye ecoul 1 13 0.000000
pair lj/cut/coul/debye evdwl 1 14 0.000000
pair lj/cut/coul/debye ecoul 1 14 0.000000
pair lj/cut/coul/debye evdwl 1 15 0.000000
pair lj/cut/coul/debye ecoul 1 15 -0.005705
pair lj/cut/coul/debye evdwl 1 17 0.000000
pair lj/cut/coul/debye ecoul 1 17 -0.004478
pair lj/cut/coul/debye evdwl 1 18 0.000000
pair lj/cut/coul/debye ecoul 1 18 0.003925
pair lj/cut/coul/debye evdwl 1 21 0.000000
pair lj/cut/coul/debye ecoul 1 21 0.002023
pair lj/cut/coul/debye evdwl 1 63 0.000000
pair lj/cut/coul/debye ecoul 1 63 0.000000
pair lj/cut/coul/debye evdwl 1 64 0.000000
pair lj/cut/coul/debye ecoul 1 64 0.000000
pair lj/cut/coul/debye evdwl 1 67 0.000000
pair lj/cut/coul/debye ecoul 1 67 0.000000
pair lj/cut/coul/debye evdwl 1 148 0.000000
pair lj/cut/coul/debye ecoul 1 148 -0.031113
pair lj/cut/coul/debye evdwl 1 149 0.000000
pair lj/cut/coul/debye ecoul 1 149 0.000000
pair lj/cut/coul/debye evdwl 1 150 0.000000
pair lj/cut/coul/debye ecoul 1 150 0.000000
pair lj/cut/coul/debye evdwl 1 151 0.000000
pair lj/cut/coul/debye ecoul 1 151 -0.009029
pair lj/cut/coul/debye evdwl 1 152 0.000000
pair lj/cut/coul/debye ecoul 1 152 0.000000
pair lj/cut/coul/debye evdwl 1 153 0.000000
pair lj/cut/coul/debye ecoul 1 153 0.000000
pair lj/cut/coul/debye evdwl 1 154 0.000000
pair lj/cut/coul/debye ecoul 1 154 -0.004204
pair lj/cut/coul/debye evdwl 1 155 0.000000
pair lj/cut/coul/debye ecoul 1 155 0.000000
pair lj/cut/coul/debye evdwl 1 156 0.000000
pair lj/cut/coul/debye ecoul 1 156 0.000000
pair lj/cut/coul/debye evdwl 2 6 -0.002174
pair lj/cut/coul/debye ecoul 2 6 0.000000
pair lj/cut/coul/debye evdwl 2 36 0.000000
pair lj/cut/coul/debye ecoul 2 36 0.000000
pair lj/cut/coul/debye evdwl 2 39 0.000000
pair lj/cut/coul/debye ecoul 2 39 0.011136
pair lj/cut/coul/debye evdwl 2 40 0.000000
pair lj/cut/coul/debye ecoul 2 40 0.000000
pair lj/cut/coul/debye evdwl 2 41 0.000000
pair lj/cut/coul/debye ecoul 2 41 0.000000
pair lj/cut/coul/debye evdwl 2 42 0.000000
pair lj/cut/coul/debye ecoul 2 42 0.000000
pair lj/cut/coul/debye evdwl 2 43 0.000000
pair lj/cut/coul/debye ecoul 2 43 0.000000
pair lj/cut/coul/debye evdwl 2 44 0.000000
pair lj/cut/coul/debye ecoul 2 44 0.000000
pair lj/cut/coul/debye evdwl 2 80 0.000000
pair lj/cut/coul/debye ecoul 2 80 -0.028108
pair lj/cut/coul/debye evdwl 2 81 0.000000
pair lj/cut/coul/debye ecoul 2 81 0.000000
pair lj/cut/coul/debye evdwl 2 83 -0.000481
pair lj/cut/coul/debye ecoul 2 83 -0.066538
pair lj/cut/coul/debye evdwl 2 84 -0.001404
pair lj/cut/coul/debye ecoul 2 84 0.000000
pair lj/cut/coul/debye evdwl 2 86 -0.003660
pair lj/cut/coul/debye ecoul 2 86 -0.121375
pair lj/cut/coul/debye evdwl 2 16 0.000000
pair lj/cut/coul/debye ecoul 2 16 0.000000
pair lj/cut/coul/debye evdwl 2 19 0.000000
pair lj/cut/coul/debye ecoul 2 19 0.003389
pair lj/cut/coul/debye evdwl 2 20 0.000000
pair lj/cut/coul/debye ecoul 2 20 0.000000
pair lj/cut/coul/debye evdwl 2 22 0.000000
pair lj/cut/coul/debye ecoul 2 22 0.000000
pair lj/cut/coul/debye evdwl 2 23 0.000000
pair lj/cut/coul/debye ecoul 2 23 0.000000
pair lj/cut/coul/debye evdwl 2 24 0.000000
pair lj/cut/coul/debye ecoul 2 24 0.003128
pair lj/cut/coul/debye evdwl 2 25 0.000000
pair lj/cut/coul/debye ecoul 2 25 0.000000
pair lj/cut/coul/debye evdwl 2 26 0.000000
pair lj/cut/coul/debye ecoul 2 26 0.000000
pair lj/cut/coul/debye evdwl 2 27 0.000000
pair lj/cut/coul/debye ecoul 2 27 0.000000
pair lj/cut/coul/debye evdwl 2 28 0.000000
pair lj/cut/coul/debye ecoul 2 28 0.000000
pair lj/cut/coul/debye evdwl 2 29 0.000000
pair lj/cut/coul/debye ecoul 2 29 0.000000
pair lj/cut/coul/debye evdwl 2 30 0.000000
pair lj/cut/coul/debye ecoul 2 30 -0.003183
pair lj/cut/coul/debye evdwl 2 31 0.000000
pair lj/cut/coul/debye ecoul 2 31 0.006971
pair lj/cut/coul/debye evdwl 2 32 0.000000
pair lj/cut/coul/debye ecoul 2 32 -0.008296
pair lj/cut/coul/debye evdwl 2 33 0.000000
pair lj/cut/coul/debye ecoul 2 33 0.000000
pair lj/cut/coul/debye evdwl 2 34 0.000000
pair lj/cut/coul/debye ecoul 2 34 0.000000
pair lj/cut/coul/debye evdwl 2 35 0.000000
pair lj/cut/coul/debye ecoul 2 35 0.000000
pair lj/cut/coul/debye evdwl 2 37 0.000000
pair lj/cut/coul/debye ecoul 2 37 0.000000
pair lj/cut/coul/debye evdwl 2 45 0.000000
pair lj/cut/coul/debye ecoul 2 45 0.000000
pair lj/cut/coul/debye evdwl 2 46 0.000000
pair lj/cut/coul/debye ecoul 2 46 0.015743
pair lj/cut/coul/debye evdwl 2 47 0.000000
pair lj/cut/coul/debye ecoul 2 47 0.000000
pair lj/cut/coul/debye evdwl 2 48 0.000000
pair lj/cut/coul/debye ecoul 2 48 0.000000
pair lj/cut/coul/debye evdwl 2 49 0.000000
pair lj/cut/coul/debye ecoul 2 49 0.000000
pair lj/cut/coul/debye evdwl 2 50 0.000000
pair lj/cut/coul/debye ecoul 2 50 0.000000
pair lj/cut/coul/debye evdwl 2 52 0.000000
pair lj/cut/coul/debye ecoul 2 52 0.000000
pair lj/cut/coul/debye evdwl 2 107 0.000000
pair lj/cut/coul/debye ecoul 2 107 -0.000837
pair lj/cut/coul/debye evdwl 2 108 0.000000
pair lj/cut/coul/debye ecoul 2 108 0.000000
pair lj/cut/coul/debye evdwl 2 116 0.000000
pair lj/cut/coul/debye ecoul 2 116 0.000000
pair lj/cut/coul/debye evdwl 2 118 0.000000
pair lj/cut/coul/debye ecoul 2 118 -0.005948
pair lj/cut/coul/debye evdwl 2 119 0.000000
pair lj/cut/coul/debye ecoul 2 119 0.000000
pair lj/cut/coul/debye evdwl 2 120 0.000000
pair lj/cut/coul/debye ecoul 2 120 0.000000
pair lj/cut/coul/debye evdwl 2 121 0.000000
pair lj/cut/coul/debye ecoul 2 121 -0.007273
pair lj/cut/coul/debye evdwl 2 122 0.000000
pair lj/cut/coul/debye ecoul 2 122 0.000000
pair lj/cut/coul/debye evdwl 2 123 0.000000
pair lj/cut/coul/debye ecoul 2 123 0.000000
pair lj/cut/coul/debye evdwl 2 124 0.000000
pair lj/cut/coul/debye ecoul 2 124 -0.004417
pair lj/cut/coul/debye evdwl 2 65 0.000000
pair lj/cut/coul/debye ecoul 2 65 -0.008042
pair lj/cut/coul/debye evdwl 2 66 0.000000
pair lj/cut/coul/debye ecoul 2 66 0.000000
pair lj/cut/coul/debye evdwl 2 68 0.000000
pair lj/cut/coul/debye ecoul 2 68 -0.008782
pair lj/cut/coul/debye evdwl 2 69 0.000000
pair lj/cut/coul/debye ecoul 2 69 0.000000
pair lj/cut/coul/debye evdwl 2 70 0.000000
pair lj/cut/coul/debye ecoul 2 70 0.000000
pair lj/cut/coul/debye evdwl 2 71 0.000000
pair lj/cut/coul/debye ecoul 2 71 -0.009476
pair lj/cut/coul/debye evdwl 2 72 0.000000
pair lj/cut/coul/debye ecoul 2 72 0.000000
pair lj/cut/coul/debye evdwl 2 73 0.000000
pair lj/cut/coul/debye ecoul 2 73 0.000000
pair lj/cut/coul/debye evdwl 2 74 0.000000
pair lj/cut/coul/debye ecoul 2 74 -0.010522
pair lj/cut/coul/debye evdwl 2 75 0.000000
pair lj/cut/coul/debye ecoul 2 75 0.000000
pair lj/cut/coul/debye evdwl 2 76 0.000000
pair lj/cut/coul/debye ecoul 2 76 0.000000
pair lj/cut/coul/debye evdwl 2 77 0.000000
pair lj/cut/coul/debye ecoul 2 77 -0.015400
pair lj/cut/coul/debye evdwl 2 78 0.000000
pair lj/cut/coul/debye ecoul 2 78 0.000000
pair lj/cut/coul/debye evdwl 2 79 0.000000
pair lj/cut/coul/debye ecoul 2 79 0.000000
pair lj/cut/coul/debye evdwl 2 82 -0.000086
pair lj/cut/coul/debye ecoul 2 82 0.000000
pair lj/cut/coul/debye evdwl 2 85 0.000000
pair lj/cut/coul/debye ecoul 2 85 0.000000
pair lj/cut/coul/debye evdwl 2 87 -0.002140
pair lj/cut/coul/debye ecoul 2 87 0.000000
pair lj/cut/coul/debye evdwl 2 88 0.000000
pair lj/cut/coul/debye ecoul 2 88 0.000000
pair lj/cut/coul/debye evdwl 2 89 -0.001345
pair lj/cut/coul/debye ecoul 2 89 -0.087353
pair lj/cut/coul/debye evdwl 2 90 -0.000111
pair lj/cut/coul/debye ecoul 2 90 0.000000
pair lj/cut/coul/debye evdwl 2 91 0.000000
pair lj/cut/coul/debye ecoul 2 91 0.000000
pair lj/cut/coul/debye evdwl 2 92 0.000000
pair lj/cut/coul/debye ecoul 2 92 -0.024537
pair lj/cut/coul/debye evdwl 2 93 0.000000
pair lj/cut/coul/debye ecoul 2 93 0.000000
pair lj/cut/coul/debye evdwl 2 95 0.000000
pair lj/cut/coul/debye ecoul 2 95 -0.008065
pair lj/cut/coul/debye evdwl 2 134 0.000000
pair lj/cut/coul/debye ecoul 2 134 0.000000
pair lj/cut/coul/debye evdwl 2 135 0.000000
pair lj/cut/coul/debye ecoul 2 135 0.000000
pair lj/cut/coul/debye evdwl 2 136 0.000000
pair lj/cut/coul/debye ecoul 2 136 -0.023727
pair lj/cut/coul/debye evdwl 2 137 -0.000025
pair lj/cut/coul/debye ecoul 2 137 0.000000
pair lj/cut/coul/debye evdwl 2 138 0.000000
pair lj/cut/coul/debye ecoul 2 138 0.000000
pair lj/cut/coul/debye evdwl 2 139 -0.001295
pair lj/cut/coul/debye ecoul 2 139 -0.086356
pair lj/cut/coul/debye evdwl 2 140 -0.010279
pair lj/cut/coul/debye ecoul 2 140 0.000000
pair lj/cut/coul/debye evdwl 2 141 -0.001105
pair lj/cut/coul/debye ecoul 2 141 0.000000
pair lj/cut/coul/debye evdwl 2 142 0.178586
pair lj/cut/coul/debye ecoul 2 142 -0.427847
pair lj/cut/coul/debye evdwl 2 143 -0.010495
pair lj/cut/coul/debye ecoul 2 143 0.000000
pair lj/cut/coul/debye evdwl 2 144 -0.000841
pair lj/cut/coul/debye ecoul 2 144 0.000000
pair lj/cut/coul/debye evdwl 2 145 -0.011937
pair lj/cut/coul/debye ecoul 2 145 -0.185496
pair lj/cut/coul/debye evdwl 2 146 -0.001230
pair lj/cut/coul/debye ecoul 2 146 0.000000
pair lj/cut/coul/debye evdwl 2 147 -0.000471
pair lj/cut/coul/debye ecoul 2 147 0.000000
pair lj/cut/coul/debye evdwl 2 51 0.000000
pair lj/cut/coul/debye ecoul 2 51 0.000000
pair lj/cut/coul/debye evdwl 2 53 0.000000
pair lj/cut/coul/debye ecoul 2 53 0.005273
pair lj/cut/coul/debye evdwl 2 54 0.000000
pair lj/cut/coul/debye ecoul 2 54 0.000000
pair lj/cut/coul/debye evdwl 2 55 0.000000
pair lj/cut/coul/debye ecoul 2 55 0.006171
pair lj/cut/coul/debye evdwl 2 56 0.000000
pair lj/cut/coul/debye ecoul 2 56 0.000000
pair lj/cut/coul/debye evdwl 2 57 0.000000
pair lj/cut/coul/debye ecoul 2 57 0.002878
pair lj/cut/coul/debye evdwl 2 58 0.000000
pair lj/cut/coul/debye ecoul 2 58 0.003632
pair lj/cut/coul/debye evdwl 2 59 0.000000
pair lj/cut/coul/debye ecoul 2 59 0.000000
pair lj/cut/coul/debye evdwl 2 60 0.000000
pair lj/cut/coul/debye ecoul 2 60 0.000000
pair lj/cut/coul/debye evdwl 2 61 0.000000
pair lj/cut/coul/debye ecoul 2 61 0.000000
pair lj/cut/coul/debye evdwl 2 62 0.000000
pair lj/cut/coul/debye ecoul 2 62 -0.001909
pair lj/cut/coul/debye evdwl 2 94 0.000000
pair lj/cut/coul/debye ecoul 2 94 0.000000
pair lj/cut/coul/debye evdwl 2 96 0.000000
pair lj/cut/coul/debye ecoul 2 96 0.000000
pair lj/cut/coul/debye evdwl 2 97 0.000000
pair lj/cut/coul/debye ecoul 2 97 0.000000
pair lj/cut/coul/debye evdwl 2 99 0.000000
pair lj/cut/coul/debye ecoul 2 99 0.000000
pair lj/cut/coul/debye evdwl 2 102 0.000000
pair lj/cut/coul/debye ecoul 2 102 0.000000
pair lj/cut/coul/debye evdwl 2 125 0.000000
pair lj/cut/coul/debye ecoul 2 125 0.000000
pair lj/cut/coul/debye evdwl 2 126 0.000000
pair lj/cut/coul/debye ecoul 2 126 0.000000
pair lj/cut/coul/debye evdwl 2 127 0.000000
pair lj/cut/coul/debye ecoul 2 127 -0.004190
pair lj/cut/coul/debye evdwl 2 128 0.000000
pair lj/cut/coul/debye ecoul 2 128 0.000000
pair lj/cut/coul/debye evdwl 2 129 0.000000
pair lj/cut/coul/debye ecoul 2 129 0.000000
pair lj/cut/coul/debye evdwl 2 130 0.000000
pair lj/cut/coul/debye ecoul 2 130 -0.005954
pair lj/cut/coul/debye evdwl 2 131 0.000000
pair lj/cut/coul/debye ecoul 2 131 0.000000
pair lj/cut/coul/debye evdwl 2 132 0.000000
pair lj/cut/coul/debye ecoul 2 132 0.000000
pair lj/cut/coul/debye evdwl 2 133 0.000000
pair lj/cut/coul/debye ecoul 2 133 -0.008871
pair lj/cut/coul/debye evdwl 2 7 0.000000
pair lj/cut/coul/debye ecoul 2 7 0.000000
pair lj/cut/coul/debye evdwl 2 8 0.000000
pair lj/cut/coul/debye ecoul 2 8 0.000000
pair lj/cut/coul/debye evdwl 2 9 0.000000
pair lj/cut/coul/debye ecoul 2 9 0.000000
pair lj/cut/coul/debye evdwl 2 10 0.000000
pair lj/cut/coul/debye ecoul 2 10 0.008073
pair lj/cut/coul/debye evdwl 2 11 0.000000
pair lj/cut/coul/debye ecoul 2 11 0.000000
pair lj/cut/coul/debye evdwl 2 12 0.000000
pair lj/cut/coul/debye ecoul 2 12 0.000000
pair lj/cut/coul/debye evdwl 2 38 0.000000
pair lj/cut/coul/debye ecoul 2 38 0.000000
pair lj/cut/coul/debye evdwl 2 13 0.000000
pair lj/cut/coul/debye ecoul 2 13 0.000000
pair lj/cut/coul/debye evdwl 2 14 0.000000
pair lj/cut/coul/debye ecoul 2 14 0.000000
pair lj/cut/coul/debye evdwl 2 15 0.000000
pair lj/cut/coul/debye ecoul 2 15 -0.005565
pair lj/cut/coul/debye evdwl 2 17 0.000000
pair lj/cut/coul/debye ecoul 2 17 -0.004752
pair lj/cut/coul/debye evdwl 2 18 0.000000
pair lj/cut/coul/debye ecoul 2 18 0.003888
pair lj/cut/coul/debye evdwl 2 21 0.000000
pair lj/cut/coul/debye ecoul 2 21 0.002148
pair lj/cut/coul/debye evdwl 2 63 0.000000
pair lj/cut/coul/debye ecoul 2 63 0.000000
pair lj/cut/coul/debye evdwl 2 64 0.000000
pair lj/cut/coul/debye ecoul 2 64 0.000000
pair lj/cut/coul/debye evdwl 2 67 0.000000
pair lj/cut/coul/debye ecoul 2 67 0.000000
pair lj/cut/coul/debye evdwl 2 148 0.000000
pair lj/cut/coul/debye ecoul 2 148 -0.044418
pair lj/cut/coul/debye evdwl 2 149 0.000000
pair lj/cut/coul/debye ecoul 2 149 0.000000
pair lj/cut/coul/debye evdwl 2 150 0.000000
pair lj/cut/coul/debye ecoul 2 150 0.000000
pair lj/cut/coul/debye evdwl 2 151 0.000000
pair lj/cut/coul/debye ecoul 2 151 -0.012582
pair lj/cut/coul/debye evdwl 2 152 0.000000
pair lj/cut/coul/debye ecoul 2 152 0.000000
pair lj/cut/coul/debye evdwl 2 153 0.000000
pair lj/cut/coul/debye ecoul 2 153 0.000000
pair lj/cut/coul/debye evdwl 2 154 0.000000
pair lj/cut/coul/debye ecoul 2 154 -0.006086
pair lj/cut/coul/debye evdwl 2 155 0.000000
pair lj/cut/coul/debye ecoul 2 155 0.000000
pair lj/cut/coul/debye evdwl 2 156 0.000000
pair lj/cut/coul/debye ecoul 2 156 0.000000
pair lj/cut/coul/debye evdwl 3 36 0.000000
pair lj/cut/coul/debye ecoul 3 36 0.000000
pair lj/cut/coul/debye evdwl 3 39 0.000000
pair lj/cut/coul/debye ecoul 3 39 0.016611
pair lj/cut/coul/debye evdwl 3 40 0.000000
pair lj/cut/coul/debye ecoul 3 40 0.000000
pair lj/cut/coul/debye evdwl 3 41 0.000000
pair lj/cut/coul/debye ecoul 3 41 0.000000
pair lj/cut/coul/debye evdwl 3 42 0.000000
pair lj/cut/coul/debye ecoul 3 42 0.000000
pair lj/cut/coul/debye evdwl 3 43 0.000000
pair lj/cut/coul/debye ecoul 3 43 0.000000
pair lj/cut/coul/debye evdwl 3 44 -0.000123
pair lj/cut/coul/debye ecoul 3 44 0.000000
pair lj/cut/coul/debye evdwl 3 80 -0.000297
pair lj/cut/coul/debye ecoul 3 80 -0.060576
pair lj/cut/coul/debye evdwl 3 81 -0.002403
pair lj/cut/coul/debye ecoul 3 81 0.000000
pair lj/cut/coul/debye evdwl 3 83 -0.009453
pair lj/cut/coul/debye ecoul 3 83 -0.170106
pair lj/cut/coul/debye evdwl 3 84 -0.023010
pair lj/cut/coul/debye ecoul 3 84 0.000000
pair lj/cut/coul/debye evdwl 3 86 -0.029371
pair lj/cut/coul/debye ecoul 3 86 -0.296777
pair lj/cut/coul/debye evdwl 3 16 0.000000
pair lj/cut/coul/debye ecoul 3 16 0.000000
pair lj/cut/coul/debye evdwl 3 19 0.000000
pair lj/cut/coul/debye ecoul 3 19 0.006599
pair lj/cut/coul/debye evdwl 3 20 0.000000
pair lj/cut/coul/debye ecoul 3 20 0.000000
pair lj/cut/coul/debye evdwl 3 22 0.000000
pair lj/cut/coul/debye ecoul 3 22 0.000000
pair lj/cut/coul/debye evdwl 3 23 0.000000
pair lj/cut/coul/debye ecoul 3 23 0.000000
pair lj/cut/coul/debye evdwl 3 24 0.000000
pair lj/cut/coul/debye ecoul 3 24 0.006303
pair lj/cut/coul/debye evdwl 3 25 0.000000
pair lj/cut/coul/debye ecoul 3 25 0.000000
pair lj/cut/coul/debye evdwl 3 26 0.000000
pair lj/cut/coul/debye ecoul 3 26 0.000000
pair lj/cut/coul/debye evdwl 3 27 0.000000
pair lj/cut/coul/debye ecoul 3 27 0.000000
pair lj/cut/coul/debye evdwl 3 28 0.000000
pair lj/cut/coul/debye ecoul 3 28 0.000000
pair lj/cut/coul/debye evdwl 3 29 0.000000
pair lj/cut/coul/debye ecoul 3 29 0.000000
pair lj/cut/coul/debye evdwl 3 30 0.000000
pair lj/cut/coul/debye ecoul 3 30 -0.005730
pair lj/cut/coul/debye evdwl 3 31 0.000000
pair lj/cut/coul/debye ecoul 3 31 0.013014
pair lj/cut/coul/debye evdwl 3 32 0.000000
pair lj/cut/coul/debye ecoul 3 32 -0.014447
pair lj/cut/coul/debye evdwl 3 33 0.000000
pair lj/cut/coul/debye ecoul 3 33 0.000000
pair lj/cut/coul/debye evdwl 3 34 0.000000
pair lj/cut/coul/debye ecoul 3 34 0.000000
pair lj/cut/coul/debye evdwl 3 35 0.000000
pair lj/cut/coul/debye ecoul 3 35 0.000000
pair lj/cut/coul/debye evdwl 3 37 0.000000
pair lj/cut/coul/debye ecoul 3 37 0.000000
pair lj/cut/coul/debye evdwl 3 45 0.000000
pair lj/cut/coul/debye ecoul 3 45 0.000000
pair lj/cut/coul/debye evdwl 3 46 0.000000
pair lj/cut/coul/debye ecoul 3 46 0.032465
pair lj/cut/coul/debye evdwl 3 47 0.000000
pair lj/cut/coul/debye ecoul 3 47 0.000000
pair lj/cut/coul/debye evdwl 3 48 0.000000
pair lj/cut/coul/debye ecoul 3 48 0.000000
pair lj/cut/coul/debye evdwl 3 49 0.000000
pair lj/cut/coul/debye ecoul 3 49 0.000000
pair lj/cut/coul/debye evdwl 3 50 0.000000
pair lj/cut/coul/debye ecoul 3 50 0.000000
pair lj/cut/coul/debye evdwl 3 52 0.000000
pair lj/cut/coul/debye ecoul 3 52 0.000000
pair lj/cut/coul/debye evdwl 3 107 0.000000
pair lj/cut/coul/debye ecoul 3 107 -0.001472
pair lj/cut/coul/debye evdwl 3 108 0.000000
pair lj/cut/coul/debye ecoul 3 108 0.000000
pair lj/cut/coul/debye evdwl 3 116 0.000000
pair lj/cut/coul/debye ecoul 3 116 0.000000
pair lj/cut/coul/debye evdwl 3 118 0.000000
pair lj/cut/coul/debye ecoul 3 118 -0.009985
pair lj/cut/coul/debye evdwl 3 119 0.000000
pair lj/cut/coul/debye ecoul 3 119 0.000000
pair lj/cut/coul/debye evdwl 3 120 0.000000
pair lj/cut/coul/debye ecoul 3 120 0.000000
pair lj/cut/coul/debye evdwl 3 121 0.000000
pair lj/cut/coul/debye ecoul 3 121 -0.013879
pair lj/cut/coul/debye evdwl 3 122 0.000000
pair lj/cut/coul/debye ecoul 3 122 0.000000
pair lj/cut/coul/debye evdwl 3 123 0.000000
pair lj/cut/coul/debye ecoul 3 123 0.000000
pair lj/cut/coul/debye evdwl 3 124 0.000000
pair lj/cut/coul/debye ecoul 3 124 -0.008645
pair lj/cut/coul/debye evdwl 3 65 0.000000
pair lj/cut/coul/debye ecoul 3 65 -0.007754
pair lj/cut/coul/debye evdwl 3 66 0.000000
pair lj/cut/coul/debye ecoul 3 66 0.000000
pair lj/cut/coul/debye evdwl 3 68 0.000000
pair lj/cut/coul/debye ecoul 3 68 -0.010192
pair lj/cut/coul/debye evdwl 3 69 0.000000
pair lj/cut/coul/debye ecoul 3 69 0.000000
pair lj/cut/coul/debye evdwl 3 70 0.000000
pair lj/cut/coul/debye ecoul 3 70 0.000000
pair lj/cut/coul/debye evdwl 3 71 0.000000
pair lj/cut/coul/debye ecoul 3 71 -0.013903
pair lj/cut/coul/debye evdwl 3 72 0.000000
pair lj/cut/coul/debye ecoul 3 72 0.000000
pair lj/cut/coul/debye evdwl 3 73 0.000000
pair lj/cut/coul/debye ecoul 3 73 0.000000
pair lj/cut/coul/debye evdwl 3 74 0.000000
pair lj/cut/coul/debye ecoul 3 74 -0.017872
pair lj/cut/coul/debye evdwl 3 75 0.000000
pair lj/cut/coul/debye ecoul 3 75 0.000000
pair lj/cut/coul/debye evdwl 3 76 -0.000254
pair lj/cut/coul/debye ecoul 3 76 0.000000
pair lj/cut/coul/debye evdwl 3 77 0.000000
pair lj/cut/coul/debye ecoul 3 77 -0.029285
pair lj/cut/coul/debye evdwl 3 78 -0.000528
pair lj/cut/coul/debye ecoul 3 78 0.000000
pair lj/cut/coul/debye evdwl 3 79 -0.001457
pair lj/cut/coul/debye ecoul 3 79 0.000000
pair lj/cut/coul/debye evdwl 3 82 -0.003918
pair lj/cut/coul/debye ecoul 3 82 0.000000
pair lj/cut/coul/debye evdwl 3 85 -0.003085
